participantID,meetID,teamID
Kai WangJack ChervenicJason DollJack Lungren_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Thomas D WeberThomas S ShipleyChristopher J KinsellaLuke P Aslaksen_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Khuvituguldur BaterdeneAndrew BolfekAnthony J DollSam E Muzinski_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Samantha M Bravery_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Sydney Paisley_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Anya Herndon_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Claire Cocker_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Siena Bartlett_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Maeve DiGeronimo_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
McKinley Busen_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Violet E Mullen_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Anabel Buczek_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Jamie Hank_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Melinda Evans_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Elizabeth Sadler_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Lila Brock_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Molly A Kinsella_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Sofia A Hess_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Claire McMillan_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Simran M Gonzalez_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Fiona K Barnett_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Yalguun Baterdene_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Grace H Callahan_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Shelby A Ebert_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Emme C Yoder_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Norah R Conaton_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Aleksandra Richardson_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Alice E Bruce_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Ella Rier_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Caroline S Bailey_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Emily A Smith_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Charleston Couture_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Olivia M Grabman_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Samantha M Bravery_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Stella Mullen_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Evangeline Nicholakos_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Anya Herndon_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Siena Bartlett_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Kendall Stuart_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Yuki K Kaplan_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Alexandra Bristow_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Cecilia Yen_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Misheel Baterdene_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Jamie Hank_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Lucy C Jones_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Annabelle Bremner_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Caroline Smullen_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Molly A Kinsella_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Natalie Anderson_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Sofia A Hess_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Claire McMillan_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Grace H Callahan_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Elena M Stinson_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Hannah E Portner_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Katherine E Schmitt_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Norah D Curry_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Norah R Conaton_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Mealy Cronin_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Alexis C Lee_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Alice E Bruce_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Olivia M Grabman_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Emily A Smith_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Julia Lungren_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Margaret Kauffman_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Blake A Luongo_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Stella Mullen_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Violet E Mullen_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Anabel Buczek_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Melinda Evans_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Victoria Roth_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Annabelle Bulman_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Caitlin Townsend_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Annabelle Bremner_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Moira E Kinsella_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Annalise K Brady-Falik_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Cathleen E Conaton_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Leah Dober_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Lorelei A Garrett_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Anna K Sullivan_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Jay H Young_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Emerson M Hart_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Maclain R Monsky_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Norah D Curry_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Aleksandra Richardson_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Katherine E Bailey_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Charleston Couture_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Daniela Gomez_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Ella Rier_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Lauren B Hartel_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Samantha R Gilbert_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Blake A Luongo_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Margaret Kauffman_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Sydney Paisley_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Sullivan Hicks_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
McKinley Busen_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Cecilia Yen_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Victoria Roth_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Yuki K Kaplan_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Misheel Baterdene_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Caitlin Townsend_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Lila Brock_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Caroline Smullen_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Moira E Kinsella_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Natalie Anderson_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Audrey Portner_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Cathleen E Conaton_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Elena M Stinson_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Yalguun Baterdene_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Hannah E Portner_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Emma L Flanagan_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Katherine E Schmitt_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Maclain R Monsky_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Katherine E Bailey_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Mealy Cronin_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Lauren B Hartel_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Elena Gomez_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Samantha R Gilbert_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Claire Toman_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Samantha M BraveryClaire CockerSydney PaisleyBlake A Luongo_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Maeve DiGeronimoSullivan HicksAnya HerndonSiena Bartlett_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Lila BrockMisheel BaterdeneYalguun BaterdeneMealy Cronin_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Moira E KinsellaMcKinley BusenGrace H CallahanJennifer A Overdahl_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Yuki K KaplanViolet E MullenMcKinley BusenAnabel Buczek_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Misheel BaterdeneMelinda EvansVictoria RothJamie Hank_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Annabelle BremnerCaroline SmullenLila BrockLorelei A Garrett_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Natalie AndersonMoira E KinsellaMolly A KinsellaSofia A Hess_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Grace H CallahanAnna K SullivanHannah E PortnerShelby A Ebert_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Elena M StinsonMaclain R MonskyYalguun BaterdeneNorah D Curry_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Alexis C LeeKatherine E BaileyLauren B HartelAlice E Bruce_O_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,O2021
Mealy CroninCharleston CoutureElena GomezEmily A Smith_DT_Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,Overlee(306.0)_at_Dowden_Terrace(114.0)_2021,DT2021
Miles O Ledford_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Calvin J Heath_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Vikas I Chawla_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Gavin Gelman_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Alexander Redway_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
William B McCool_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
James Madden_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Max Gelman_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Jack A Taylor_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Thomas Foy_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Lincoln W Epstein_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Grayson B Taylor_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Kyle Koay_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Nolan T Bartkowski_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Jack J Ezzeddin_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Collin Moore_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Peter Madden_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Hayden K Hill_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Hunter W Zipperer_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Thomas A Rodman_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
William J Taylor_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Jimmy Egan_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Bruno Haggard_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Henry R Terrell_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Sean Conley_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Owen Thomas_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Daniel L Brooks_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Emanuel L Rouvelas_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Peter L Moore_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Hayden Stolzenberg_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Andrew Pelaez_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Conor Michalowski_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Victor P Rodriguez_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Owen Glasser_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Alexander Redway_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
William Schnell_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Grant P Nielsen_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Sebastian M Colvin_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Lucas X Zhao_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Ethan Koay_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Jack A Taylor_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Lucas Lopez_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Nolan T Bartkowski_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Collin Moore_T_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,T2021
Mitchell T Robinson_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
Miles Nelson_DR_Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,Donaldson_Run(170.0)_at_Tuckahoe(250.0)_2021,DR2021
